id,y_2011,y_2013,y_2015,y_2016,y_2018,y_2020,y_2021,y_2022,y_2023
257,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
258,14.0,10.0,15.0,19.0,7.0,10.0,7.0,2.0,5.0
259,0.0,8.0,17.0,29.0,3.0,5.0,2.0,0.0,2.0
260,5.0,13.0,13.0,11.0,10.0,6.0,5.0,3.0,4.0
261,1.0,3.0,5.0,2.0,1.0,3.0,2.0,3.0,3.0
262,1.0,4.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0
263,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0
264,2.0,0.0,2.0,3.0,1.0,4.0,5.0,7.0,9.0
265,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0
266,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0
267,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,1.0
268,3.0,3.0,4.0,8.0,3.0,3.0,3.0,2.0,2.0
269,1.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,0.0
270,39.0,7.0,11.0,13.0,3.0,2.0,8.0,7.0,10.0
271,6.0,11.0,14.0,13.0,4.0,1.0,0.0,3.0,3.0
272,2.0,2.0,22.0,1.0,5.0,1.0,2.0,2.0,4.0
273,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0
274,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
275,0.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0
276,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0
277,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
278,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0
279,0.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,4.0
280,1.0,5.0,8.0,10.0,8.0,1.0,2.0,8.0,11.0
281,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
282,0.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,5.0
283,2.0,7.0,8.0,9.0,5.0,1.0,1.0,2.0,3.0
284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0
285,,,,,,,,,0.0
286,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
287,,,,,,,,,
288,,,,,,,,,
289,0.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,7.0
290,3.0,4.0,6.0,12.0,3.0,3.0,0.0,3.0,6.0
291,11.0,23.0,19.0,68.0,31.0,18.0,6.0,3.0,9.0
292,5.0,11.0,17.0,13.0,4.0,2.0,3.0,9.0,14.0
293,22.0,22.0,27.0,25.0,12.0,6.0,9.0,3.0,5.0
294,7.0,24.0,27.0,16.0,7.0,1.0,12.0,9.0,13.0
295,1.0,6.0,9.0,11.0,4.0,2.0,1.0,0.0,0.0
296,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
298,,,,,,,,,
299,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,4.0
300,,,,,,,,,
301,3.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0
302,2.0,8.0,2.0,5.0,3.0,1.0,1.0,5.0,6.0
303,3.0,0.0,2.0,2.0,3.0,3.0,6.0,6.0,6.0
304,13.0,17.0,16.0,20.0,8.0,2.0,3.0,8.0,13.0
305,0.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0
306,13.0,8.0,11.0,11.0,3.0,8.0,2.0,9.0,14.0
307,2.0,2.0,6.0,5.0,1.0,18.0,4.0,3.0,3.0
308,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0
309,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
310,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
311,24.0,34.0,36.0,24.0,11.0,9.0,9.0,12.0,16.0
312,109.0,112.0,35.0,31.0,7.0,7.0,5.0,5.0,9.0
313,2.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,6.0
314,21.0,39.0,59.0,23.0,6.0,5.0,5.0,6.0,9.0
315,1.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,7.0
316,20.0,16.0,24.0,25.0,12.0,24.0,10.0,12.0,23.0
317,4.0,4.0,14.0,9.0,5.0,3.0,4.0,3.0,7.0
318,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
319,5.0,8.0,9.0,8.0,1.0,2.0,3.0,1.0,3.0
320,1.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
321,10.0,19.0,24.0,21.0,8.0,7.0,8.0,7.0,13.0
322,5.0,5.0,6.0,5.0,1.0,2.0,0.0,1.0,2.0
323,7.0,11.0,12.0,7.0,4.0,4.0,2.0,3.0,3.0
324,29.0,9.0,6.0,4.0,1.0,2.0,1.0,0.0,0.0
325,7.0,11.0,15.0,16.0,7.0,7.0,6.0,6.0,13.0
326,18.0,54.0,56.0,45.0,22.0,10.0,2.0,8.0,9.0
327,8.0,16.0,17.0,22.0,4.0,3.0,6.0,4.0,7.0
328,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
329,1.0,1.0,5.0,3.0,3.0,1.0,2.0,3.0,3.0
330,3.0,1.0,7.0,14.0,3.0,4.0,3.0,0.0,3.0
331,1.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0
332,1.0,3.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0
333,8.0,8.0,13.0,12.0,9.0,5.0,1.0,4.0,5.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,,,,,,,,,
336,0.0,2.0,1.0,7.0,6.0,5.0,7.0,12.0,24.0
337,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
338,6.0,12.0,37.0,21.0,14.0,9.0,0.0,2.0,2.0
339,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
343,4.0,8.0,6.0,8.0,10.0,0.0,1.0,3.0,4.0
344,16.0,36.0,17.0,15.0,2.0,8.0,3.0,6.0,11.0
345,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0
346,15.0,19.0,26.0,21.0,12.0,14.0,20.0,29.0,40.0
347,13.0,13.0,12.0,14.0,3.0,0.0,0.0,2.0,3.0
348,0.0,1.0,5.0,4.0,1.0,5.0,4.0,4.0,4.0
349,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
350,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
351,1.0,2.0,1.0,3.0,2.0,0.0,4.0,2.0,3.0
352,1.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0
353,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,6.0
354,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
355,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0
356,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
357,3.0,2.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0
358,6.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
359,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
360,3.0,8.0,5.0,4.0,2.0,0.0,1.0,4.0,4.0
361,15.0,30.0,31.0,27.0,11.0,18.0,12.0,8.0,12.0
362,14.0,15.0,32.0,32.0,20.0,7.0,12.0,12.0,17.0
363,34.0,85.0,79.0,66.0,34.0,26.0,25.0,19.0,24.0
364,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
365,7.0,14.0,8.0,6.0,2.0,4.0,1.0,2.0,6.0
366,1.0,4.0,6.0,4.0,2.0,3.0,0.0,1.0,1.0
367,1.0,10.0,3.0,5.0,3.0,3.0,4.0,7.0,12.0
